YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201709,Q44,0501011P0,Female,2-5,*,*
201709,Q44,0501011P0,Female,6-10,*,*
201709,Q44,0501011P0,Female,11-15,*,*
201709,Q44,0501011P0,Female,16-20,*,*
201709,Q44,0501011P0,Female,21-25,*,*
201709,Q44,0501011P0,Female,26-30,*,*
201709,Q44,0501011P0,Female,36-40,*,*
201709,Q44,0501011P0,Female,51-55,*,*
201709,Q44,0501011P0,Female,66-70,*,*
201709,Q44,0501011P0,Female,71-75,*,*
201709,Q44,0501011P0,Male,2-5,*,*
201709,Q44,0501011P0,Male,6-10,*,*
201709,Q44,0501011P0,Male,16-20,*,*
201709,Q44,0501011P0,Male,31-35,*,*
201709,Q44,0501011P0,Unknown,Unknown,0,*
201709,Q44,0501012G0,Female,6-10,*,*
201709,Q44,0501012G0,Female,11-15,*,*
201709,Q44,0501012G0,Female,16-20,*,*
201709,Q44,0501012G0,Female,21-25,*,*
201709,Q44,0501012G0,Female,26-30,*,*
201709,Q44,0501012G0,Female,31-35,*,*
201709,Q44,0501012G0,Female,36-40,*,*
201709,Q44,0501012G0,Female,46-50,*,*
201709,Q44,0501012G0,Female,51-55,*,*
201709,Q44,0501012G0,Female,56-60,*,*
201709,Q44,0501012G0,Female,61-65,*,*
201709,Q44,0501012G0,Female,66-70,5,6
201709,Q44,0501012G0,Female,71-75,*,*
201709,Q44,0501012G0,Female,76-80,*,*
201709,Q44,0501012G0,Female,81-85,*,*
201709,Q44,0501012G0,Female,86-90,*,*
201709,Q44,0501012G0,Female,91-95,*,*
201709,Q44,0501012G0,Male,Unknown,*,*
201709,Q44,0501012G0,Male,2-5,*,*
201709,Q44,0501012G0,Male,6-10,*,*
201709,Q44,0501012G0,Male,11-15,*,*
201709,Q44,0501012G0,Male,31-35,*,*
201709,Q44,0501012G0,Male,36-40,5,5
201709,Q44,0501012G0,Male,41-45,*,*
201709,Q44,0501012G0,Male,51-55,*,*
201709,Q44,0501012G0,Male,56-60,*,*
201709,Q44,0501012G0,Male,61-65,*,*
201709,Q44,0501012G0,Male,66-70,*,*
201709,Q44,0501012G0,Male,76-80,*,*
201709,Q44,0501012G0,Male,81-85,*,*
201709,Q44,0501012G0,Male,91-95,*,*
201709,Q44,0501012G0,Unknown,Unknown,0,*
201709,Q44,0501012G0,Unknown,11-15,0,*
201709,Q44,0501013B0,Female,Unknown,*,*
201709,Q44,0501013B0,Female,0-1,*,*
201709,Q44,0501013B0,Female,2-5,*,*
201709,Q44,0501013B0,Female,6-10,*,*
201709,Q44,0501013B0,Female,11-15,*,*
201709,Q44,0501013B0,Female,21-25,*,*
201709,Q44,0501013B0,Female,26-30,*,*
201709,Q44,0501013B0,Female,31-35,5,7
201709,Q44,0501013B0,Female,36-40,*,*
201709,Q44,0501013B0,Female,41-45,*,*
201709,Q44,0501013B0,Female,46-50,7,7
201709,Q44,0501013B0,Female,51-55,*,*
201709,Q44,0501013B0,Female,56-60,5,5
201709,Q44,0501013B0,Female,61-65,*,*
201709,Q44,0501013B0,Female,66-70,*,*
201709,Q44,0501013B0,Female,71-75,5,6
201709,Q44,0501013B0,Female,76-80,*,*
201709,Q44,0501013B0,Female,81-85,*,*
201709,Q44,0501013B0,Female,86-90,*,*
201709,Q44,0501013B0,Female,91-95,*,*
201709,Q44,0501013B0,Female,101-105,*,*
201709,Q44,0501013B0,Male,Unknown,*,*
201709,Q44,0501013B0,Male,0-1,*,*
201709,Q44,0501013B0,Male,2-5,*,*
201709,Q44,0501013B0,Male,6-10,*,*
201709,Q44,0501013B0,Male,11-15,*,*
201709,Q44,0501013B0,Male,26-30,*,*
201709,Q44,0501013B0,Male,46-50,*,*
201709,Q44,0501013B0,Male,51-55,5,5
201709,Q44,0501013B0,Male,56-60,*,*
201709,Q44,0501013B0,Male,61-65,*,*
201709,Q44,0501013B0,Male,66-70,*,*
201709,Q44,0501013B0,Male,76-80,*,*
201709,Q44,0501013B0,Male,81-85,*,*
201709,Q44,0501013B0,Male,86-90,*,*
201709,Q44,0501013B0,Unknown,Unknown,0,*
201709,Q44,0501013B0,Unknown,41-45,0,*
201709,Q44,0501013B0,Unknown,56-60,0,*
201709,Q44,0501013K0,Female,16-20,*,*
201709,Q44,0501013K0,Female,46-50,*,*
201709,Q44,0501013K0,Female,51-55,*,*
201709,Q44,0501013K0,Female,56-60,*,*
201709,Q44,0501013K0,Female,86-90,*,*
201709,Q44,0501013K0,Male,41-45,*,*
201709,Q44,0501013K0,Male,51-55,*,*
201709,Q44,0501013K0,Male,56-60,*,*
201709,Q44,0501013K0,Male,61-65,*,*
201709,Q44,0501013K0,Male,71-75,*,*
201709,Q44,0501013K0,Male,76-80,*,*
201709,Q44,0501013K0,Male,81-85,*,*
201709,Q44,0501013K0,Unknown,76-80,0,*
201709,Q44,0501015P0,Female,86-90,*,*
201709,Q44,0501021K0,Female,46-50,*,*
201709,Q44,0501021L0,Female,31-35,*,*
201709,Q44,0501021L0,Female,41-45,*,*
201709,Q44,0501021L0,Female,56-60,*,*
201709,Q44,0501021L0,Female,61-65,*,*
201709,Q44,0501021L0,Female,66-70,*,*
201709,Q44,0501021L0,Female,71-75,*,*
201709,Q44,0501021L0,Female,76-80,*,*
201709,Q44,0501021L0,Female,86-90,*,*
201709,Q44,0501021L0,Female,101-105,*,*
201709,Q44,0501021L0,Male,81-85,*,*
201709,Q44,0501021L0,Unknown,Unknown,0,*
201709,Q44,0501030I0,Female,16-20,*,*
201709,Q44,0501030I0,Female,31-35,*,*
