YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201809,Q45,0501030I0,Female,71-75,*,5
201809,Q45,0501030I0,Female,76-80,*,*
201809,Q45,0501030I0,Female,81-85,*,*
201809,Q45,0501030I0,Male,31-35,*,*
201809,Q45,0501030I0,Male,46-50,*,*
201809,Q45,0501030I0,Male,51-55,*,*
201809,Q45,0501030I0,Male,56-60,*,*
201809,Q45,0501030I0,Male,61-65,*,*
201809,Q45,0501030I0,Male,76-80,*,*
201809,Q45,0501030I0,Male,81-85,*,*
201809,Q45,0501030L0,Female,11-15,*,*
201809,Q45,0501030L0,Male,61-65,*,*
201809,Q45,0501030L0,Male,66-70,*,*
201809,Q45,0501030T0,Female,16-20,*,*
201809,Q45,0501030T0,Female,51-55,*,*
201809,Q45,0501030T0,Male,16-20,*,*
201809,Q45,0501050A0,Female,16-20,*,*
201809,Q45,0501050A0,Female,56-60,*,*
201809,Q45,0501050A0,Female,61-65,*,*
201809,Q45,0501050A0,Female,66-70,*,*
201809,Q45,0501050A0,Female,71-75,*,*
201809,Q45,0501050A0,Female,76-80,*,*
201809,Q45,0501050A0,Male,71-75,*,*
201809,Q45,0501050B0,Female,11-15,*,*
201809,Q45,0501050B0,Female,16-20,*,*
201809,Q45,0501050B0,Female,21-25,*,*
201809,Q45,0501050B0,Female,36-40,*,*
201809,Q45,0501050B0,Female,66-70,*,*
201809,Q45,0501050B0,Female,71-75,*,*
201809,Q45,0501050B0,Male,71-75,*,*
201809,Q45,0501050B0,Unknown,16-20,0,*
201809,Q45,0501050C0,Female,21-25,*,*
201809,Q45,0501050C0,Female,51-55,*,*
201809,Q45,0501080D0,Female,41-45,*,*
201809,Q45,0501080D0,Male,31-35,*,*
201809,Q45,0501080W0,Female,2-5,*,*
201809,Q45,0501080W0,Female,6-10,*,*
201809,Q45,0501080W0,Female,61-65,*,*
201809,Q45,0501080W0,Female,71-75,*,*
201809,Q45,0501080W0,Male,51-55,*,*
201809,Q45,0501080W0,Male,61-65,*,*
201809,Q45,0501080W0,Male,81-85,*,*
201809,Q45,0501110C0,Female,16-20,*,*
201809,Q45,0501110C0,Female,21-25,*,*
201809,Q45,0501110C0,Female,26-30,*,*
201809,Q45,0501110C0,Female,46-50,*,*
201809,Q45,0501110C0,Female,51-55,*,*
201809,Q45,0501110C0,Male,66-70,*,*
201809,Q45,0501110C0,Male,76-80,*,*
201809,Q45,0501120L0,Male,11-15,*,*
201809,Q45,0501120L0,Male,71-75,*,*
201809,Q45,0501120P0,Male,31-35,*,*
201809,Q45,0501130H0,Female,76-80,*,*
201809,Q45,0501130R0,Female,16-20,*,*
201809,Q45,0501130R0,Female,21-25,*,*
201809,Q45,0501130R0,Female,26-30,*,*
201809,Q45,0501130R0,Female,31-35,*,*
201809,Q45,0501130R0,Female,36-40,*,*
201809,Q45,0501130R0,Female,41-45,*,*
201809,Q45,0501130R0,Female,46-50,*,*
201809,Q45,0501130R0,Female,51-55,*,6
201809,Q45,0501130R0,Female,56-60,*,*
201809,Q45,0501130R0,Female,61-65,*,*
201809,Q45,0501130R0,Female,66-70,*,*
201809,Q45,0501130R0,Female,71-75,*,*
201809,Q45,0501130R0,Female,76-80,*,*
201809,Q45,0501130R0,Female,81-85,*,*
201809,Q45,0501130R0,Female,91-95,*,*
201809,Q45,0501130R0,Male,41-45,*,*
201809,Q45,0501130R0,Male,51-55,*,*
201809,Q45,0501130R0,Male,71-75,*,*
201809,Q45,0501130R0,Male,81-85,*,*
201809,Q45,0501130R0,Male,86-90,*,*
201809,Q50,0501011P0,Female,0-1,*,*
201809,Q50,0501011P0,Female,2-5,*,*
201809,Q50,0501011P0,Female,26-30,*,*
201809,Q50,0501011P0,Female,66-70,*,*
201809,Q50,0501011P0,Male,16-20,*,*
201809,Q50,0501011P0,Male,26-30,*,*
201809,Q50,0501011P0,Male,56-60,*,*
201809,Q50,0501011P0,Male,66-70,*,*
201809,Q50,0501011P0,Male,71-75,*,*
201809,Q50,0501011P0,Unknown,16-20,0,*
201809,Q50,0501012G0,Female,0-1,*,*
201809,Q50,0501012G0,Female,16-20,*,*
201809,Q50,0501012G0,Female,21-25,*,*
201809,Q50,0501012G0,Female,26-30,*,*
201809,Q50,0501012G0,Female,36-40,*,*
201809,Q50,0501012G0,Female,46-50,*,*
201809,Q50,0501012G0,Female,51-55,*,*
201809,Q50,0501012G0,Female,76-80,*,*
201809,Q50,0501012G0,Female,81-85,*,*
201809,Q50,0501012G0,Male,2-5,*,*
201809,Q50,0501012G0,Male,21-25,*,*
201809,Q50,0501012G0,Male,36-40,*,*
201809,Q50,0501012G0,Male,41-45,*,*
201809,Q50,0501012G0,Male,46-50,*,*
201809,Q50,0501012G0,Male,51-55,*,*
201809,Q50,0501012G0,Male,61-65,*,*
201809,Q50,0501012G0,Male,66-70,*,*
201809,Q50,0501012G0,Male,71-75,*,*
201809,Q50,0501012G0,Male,76-80,*,*
201809,Q50,0501013B0,Female,Unknown,*,*
201809,Q50,0501013B0,Female,11-15,*,*
201809,Q50,0501013B0,Female,16-20,*,*
201809,Q50,0501013B0,Female,21-25,*,*
201809,Q50,0501013B0,Female,26-30,*,*
201809,Q50,0501013B0,Female,31-35,*,*
201809,Q50,0501013B0,Female,36-40,*,*
201809,Q50,0501013B0,Female,46-50,*,*
201809,Q50,0501013B0,Female,51-55,*,*
201809,Q50,0501013B0,Female,56-60,*,*
201809,Q50,0501013B0,Female,61-65,*,*
201809,Q50,0501013B0,Female,66-70,*,5
201809,Q50,0501013B0,Female,71-75,*,*
201809,Q50,0501013B0,Female,76-80,*,*
201809,Q50,0501013B0,Female,91-95,*,*
201809,Q50,0501013B0,Male,Unknown,*,*
201809,Q50,0501013B0,Male,2-5,*,*
201809,Q50,0501013B0,Male,11-15,*,*
201809,Q50,0501013B0,Male,56-60,*,*
201809,Q50,0501013B0,Male,61-65,*,*
201809,Q50,0501013B0,Male,71-75,*,*
201809,Q50,0501013B0,Male,76-80,*,*
201809,Q50,0501013B0,Male,81-85,*,*
201809,Q50,0501013B0,Unknown,0-1,0,*
201809,Q50,0501013B0,Unknown,31-35,0,*
201809,Q50,0501013B0,Unknown,61-65,0,*
201809,Q50,0501013B0,Unknown,71-75,0,*
201809,Q50,0501013K0,Female,21-25,*,*
201809,Q50,0501013K0,Female,31-35,*,*
201809,Q50,0501013K0,Female,51-55,*,*
201809,Q50,0501013K0,Female,71-75,*,*
201809,Q50,0501013K0,Male,Unknown,*,*
201809,Q50,0501013K0,Male,2-5,*,*
201809,Q50,0501015P0,Female,66-70,*,*
201809,Q50,0501015P0,Female,81-85,*,*
201809,Q50,0501015P0,Female,86-90,*,*
201809,Q50,0501021L0,Female,2-5,*,*
201809,Q50,0501021L0,Unknown,Unknown,0,*
201809,Q50,0501030I0,Female,46-50,*,*
201809,Q50,0501030I0,Female,51-55,*,*
201809,Q50,0501030I0,Female,56-60,*,*
201809,Q50,0501030I0,Female,61-65,*,*
201809,Q50,0501030I0,Female,71-75,*,*
201809,Q50,0501030I0,Male,21-25,*,*
201809,Q50,0501030I0,Male,46-50,*,*
201809,Q50,0501030I0,Unknown,Unknown,0,*
201809,Q50,0501030L0,Female,31-35,*,*
201809,Q50,0501030L0,Female,41-45,*,*
201809,Q50,0501030L0,Male,11-15,*,*
201809,Q50,0501030L0,Male,41-45,*,*
201809,Q50,0501030L0,Male,46-50,*,*
201809,Q50,0501030T0,Female,46-50,*,*
201809,Q50,0501030T0,Male,61-65,*,*
201809,Q50,0501050A0,Female,71-75,*,*
201809,Q50,0501050A0,Male,56-60,*,*
201809,Q50,0501050A0,Male,61-65,*,*
201809,Q50,0501050B0,Female,31-35,*,*
201809,Q50,0501050B0,Female,46-50,*,*
201809,Q50,0501050B0,Female,51-55,*,*
201809,Q50,0501050B0,Female,56-60,*,*
201809,Q50,0501050B0,Female,66-70,*,*
201809,Q50,0501050B0,Female,71-75,*,*
201809,Q50,0501050B0,Female,76-80,*,*
201809,Q50,0501050B0,Female,81-85,*,*
201809,Q50,0501050B0,Female,86-90,*,*
201809,Q50,0501050B0,Male,Unknown,*,*
201809,Q50,0501050B0,Male,2-5,*,*
201809,Q50,0501050B0,Male,16-20,*,*
201809,Q50,0501050B0,Male,21-25,*,*
201809,Q50,0501050B0,Male,26-30,*,*
201809,Q50,0501050B0,Male,36-40,*,*
201809,Q50,0501050B0,Male,51-55,*,*
201809,Q50,0501050B0,Male,71-75,*,*
201809,Q50,0501050B0,Male,81-85,*,*
201809,Q50,0501050B0,Male,86-90,*,*
201809,Q50,0501050B0,Unknown,Unknown,0,*
201809,Q50,0501050B0,Unknown,86-90,0,*
201809,Q50,0501050C0,Female,16-20,*,*
201809,Q50,0501050C0,Female,31-35,*,*
201809,Q50,0501050C0,Female,71-75,*,*
201809,Q50,0501050C0,Male,51-55,*,*
201809,Q50,0501050C0,Male,71-75,*,*
201809,Q50,0501060D0,Female,56-60,*,*
201809,Q50,0501080W0,Female,6-10,*,*
201809,Q50,0501080W0,Female,36-40,*,*
201809,Q50,0501080W0,Female,51-55,*,*
201809,Q50,0501080W0,Female,76-80,*,*
201809,Q50,0501080W0,Female,81-85,*,*
201809,Q50,0501080W0,Male,Unknown,*,*
201809,Q50,0501080W0,Male,51-55,*,*
201809,Q50,0501080W0,Male,61-65,*,*
201809,Q50,0501080W0,Male,66-70,*,*
201809,Q50,0501080W0,Male,76-80,*,*
201809,Q50,0501110C0,Male,41-45,*,*
201809,Q50,0501110C0,Male,51-55,*,*
201809,Q50,0501110C0,Male,61-65,*,*
201809,Q50,0501120L0,Female,16-20,*,*
201809,Q50,0501120L0,Male,31-35,*,*
201809,Q50,0501130R0,Female,26-30,*,*
201809,Q50,0501130R0,Female,31-35,*,*
201809,Q50,0501130R0,Female,46-50,*,*
201809,Q50,0501130R0,Female,51-55,*,*
201809,Q50,0501130R0,Female,56-60,*,*
201809,Q50,0501130R0,Female,61-65,*,*
201809,Q50,0501130R0,Female,66-70,*,*
201809,Q50,0501130R0,Female,76-80,*,*
201809,Q50,0501130R0,Female,86-90,*,*
201809,Q50,0501130R0,Male,26-30,*,*
201809,Q50,0501130R0,Male,51-55,*,*
201809,Q50,0501130R0,Male,76-80,*,*
201809,Q50,0501130R0,Unknown,66-70,0,*
201809,Q52,0501011P0,Female,41-45,*,*
201809,Q52,0501013B0,Unknown,Unknown,0,*
201809,Q53,0501011P0,Male,16-20,*,*
201809,Q53,0501013B0,Female,46-50,*,*
201809,Q53,0501013B0,Female,71-75,*,*
201809,Q53,0501013B0,Male,36-40,*,*
201809,Q53,0501030T0,Female,66-70,*,*
201809,Q55,0501013B0,Female,26-30,*,*
201809,Q55,0501013B0,Female,36-40,*,*
201809,Q55,0501013B0,Male,36-40,*,*
201809,Q55,0501030I0,Female,26-30,*,*
201809,Q55,0501030I0,Female,41-45,*,*
201809,Q55,0501030I0,Female,56-60,*,*
201809,Q55,0501030I0,Female,66-70,*,*
201809,Q55,0501030I0,Female,76-80,*,*
201809,Q55,0501030L0,Female,11-15,*,*
201809,Q55,0501050B0,Female,56-60,*,*
201809,Q55,0501050B0,Female,71-75,*,*
201809,Q55,0501080W0,Female,6-10,*,*
201809,Q55,0501130R0,Female,31-35,*,*
201809,Q56,0501011P0,Female,0-1,*,*
201809,Q56,0501011P0,Female,6-10,*,*
201809,Q56,0501011P0,Female,11-15,5,5
201809,Q56,0501011P0,Female,21-25,*,*
201809,Q56,0501011P0,Female,26-30,*,*
201809,Q56,0501011P0,Female,31-35,*,*
201809,Q56,0501011P0,Female,36-40,*,*
201809,Q56,0501011P0,Female,41-45,*,*
201809,Q56,0501011P0,Female,46-50,*,*
201809,Q56,0501011P0,Female,61-65,*,*
201809,Q56,0501011P0,Female,66-70,*,*
201809,Q56,0501011P0,Female,71-75,*,*
201809,Q56,0501011P0,Female,76-80,*,*
201809,Q56,0501011P0,Male,6-10,*,*
201809,Q56,0501011P0,Male,21-25,*,*
201809,Q56,0501011P0,Male,46-50,*,*
201809,Q56,0501011P0,Male,56-60,*,*
201809,Q56,0501011P0,Male,61-65,*,*
201809,Q56,0501011P0,Male,66-70,*,*
201809,Q56,0501011P0,Male,71-75,*,*
201809,Q56,0501011P0,Male,76-80,*,*
201809,Q56,0501011P0,Unknown,16-20,*,*
201809,Q56,0501011P0,Unknown,21-25,0,*
201809,Q56,0501011P0,Unknown,26-30,0,*
201809,Q56,0501012G0,Female,0-1,*,*
201809,Q56,0501012G0,Female,2-5,*,*
201809,Q56,0501012G0,Female,6-10,*,*
201809,Q56,0501012G0,Female,11-15,*,*
201809,Q56,0501012G0,Female,16-20,5,5
201809,Q56,0501012G0,Female,21-25,*,*
201809,Q56,0501012G0,Female,26-30,5,6
201809,Q56,0501012G0,Female,31-35,*,*
201809,Q56,0501012G0,Female,36-40,*,*
201809,Q56,0501012G0,Female,46-50,*,*
201809,Q56,0501012G0,Female,51-55,*,*
201809,Q56,0501012G0,Female,56-60,*,*
201809,Q56,0501012G0,Female,61-65,*,*
201809,Q56,0501012G0,Female,66-70,*,*
201809,Q56,0501012G0,Female,71-75,*,*
201809,Q56,0501012G0,Female,76-80,*,*
201809,Q56,0501012G0,Female,81-85,*,*
201809,Q56,0501012G0,Female,86-90,*,*
201809,Q56,0501012G0,Female,91-95,*,*
201809,Q56,0501012G0,Male,Unknown,*,*
201809,Q56,0501012G0,Male,6-10,*,*
201809,Q56,0501012G0,Male,11-15,*,*
201809,Q56,0501012G0,Male,16-20,*,*
201809,Q56,0501012G0,Male,21-25,*,*
201809,Q56,0501012G0,Male,26-30,*,*
201809,Q56,0501012G0,Male,31-35,*,*
201809,Q56,0501012G0,Male,41-45,*,*
201809,Q56,0501012G0,Male,51-55,*,*
201809,Q56,0501012G0,Male,56-60,*,*
201809,Q56,0501012G0,Male,61-65,*,*
201809,Q56,0501012G0,Male,66-70,*,*
201809,Q56,0501012G0,Male,71-75,*,*
201809,Q56,0501012G0,Male,76-80,*,*
201809,Q56,0501012G0,Male,86-90,*,*
201809,Q56,0501012G0,Unknown,Unknown,0,*
201809,Q56,0501012G0,Unknown,26-30,0,*
201809,Q56,0501012G0,Unknown,56-60,0,*
201809,Q56,0501013B0,Female,Unknown,*,*
201809,Q56,0501013B0,Female,0-1,*,*
201809,Q56,0501013B0,Female,2-5,7,7
201809,Q56,0501013B0,Female,6-10,5,5
201809,Q56,0501013B0,Female,11-15,*,*
201809,Q56,0501013B0,Female,16-20,*,*
201809,Q56,0501013B0,Female,21-25,*,*
201809,Q56,0501013B0,Female,26-30,6,7
201809,Q56,0501013B0,Female,31-35,6,6
201809,Q56,0501013B0,Female,36-40,8,8
201809,Q56,0501013B0,Female,41-45,7,7
201809,Q56,0501013B0,Female,46-50,*,*
201809,Q56,0501013B0,Female,51-55,*,*
201809,Q56,0501013B0,Female,56-60,*,*
201809,Q56,0501013B0,Female,61-65,8,8
201809,Q56,0501013B0,Female,66-70,6,6
201809,Q56,0501013B0,Female,71-75,*,*
201809,Q56,0501013B0,Female,76-80,*,*
201809,Q56,0501013B0,Female,81-85,*,*
201809,Q56,0501013B0,Female,86-90,*,*
201809,Q56,0501013B0,Female,91-95,*,*
201809,Q56,0501013B0,Female,96-100,*,*
201809,Q56,0501013B0,Male,Unknown,*,*
201809,Q56,0501013B0,Male,0-1,6,7
201809,Q56,0501013B0,Male,2-5,11,11
201809,Q56,0501013B0,Male,6-10,*,*
201809,Q56,0501013B0,Male,11-15,*,*
201809,Q56,0501013B0,Male,16-20,*,*
201809,Q56,0501013B0,Male,21-25,*,*
201809,Q56,0501013B0,Male,26-30,*,*
201809,Q56,0501013B0,Male,36-40,*,*
201809,Q56,0501013B0,Male,41-45,*,*
201809,Q56,0501013B0,Male,46-50,*,*
201809,Q56,0501013B0,Male,51-55,*,*
201809,Q56,0501013B0,Male,56-60,*,*
201809,Q56,0501013B0,Male,61-65,5,5
201809,Q56,0501013B0,Male,66-70,*,*
201809,Q56,0501013B0,Male,71-75,*,5
201809,Q56,0501013B0,Male,76-80,*,*
201809,Q56,0501013B0,Male,81-85,*,*
201809,Q56,0501013B0,Male,91-95,*,*
201809,Q56,0501013B0,Unknown,Unknown,*,*
201809,Q56,0501013B0,Unknown,0-1,0,*
201809,Q56,0501013B0,Unknown,46-50,0,*
201809,Q56,0501013K0,Female,6-10,*,*
201809,Q56,0501013K0,Female,31-35,*,*
201809,Q56,0501013K0,Female,36-40,*,*
201809,Q56,0501013K0,Female,76-80,*,*
201809,Q56,0501013K0,Female,81-85,*,*
201809,Q56,0501013K0,Male,2-5,*,*
201809,Q56,0501013K0,Male,41-45,*,*
201809,Q56,0501013K0,Male,46-50,*,*
201809,Q56,0501013K0,Male,61-65,*,*
201809,Q56,0501013K0,Male,66-70,*,*
201809,Q56,0501013K0,Male,71-75,*,*
201809,Q56,0501013K0,Unknown,26-30,0,*
201809,Q56,0501021L0,Female,21-25,*,*
201809,Q56,0501021L0,Female,26-30,*,*
201809,Q56,0501021L0,Female,36-40,*,*
201809,Q56,0501021L0,Female,56-60,*,*
201809,Q56,0501021L0,Female,66-70,*,*
201809,Q56,0501021L0,Female,76-80,*,*
201809,Q56,0501021L0,Male,66-70,*,*
201809,Q56,0501021M0,Female,41-45,*,*
201809,Q56,0501030I0,Female,16-20,*,*
201809,Q56,0501030I0,Female,26-30,*,*
201809,Q56,0501030I0,Female,31-35,*,*
201809,Q56,0501030I0,Female,36-40,*,*
201809,Q56,0501030I0,Female,41-45,*,*
201809,Q56,0501030I0,Female,46-50,*,*
201809,Q56,0501030I0,Female,51-55,*,*
201809,Q56,0501030I0,Female,56-60,*,*
201809,Q56,0501030I0,Female,61-65,*,*
201809,Q56,0501030I0,Female,66-70,*,*
201809,Q56,0501030I0,Female,71-75,*,5
201809,Q56,0501030I0,Female,76-80,*,*
201809,Q56,0501030I0,Female,86-90,*,*
201809,Q56,0501030I0,Male,21-25,*,*
201809,Q56,0501030I0,Male,26-30,*,*
201809,Q56,0501030I0,Male,31-35,*,*
201809,Q56,0501030I0,Male,41-45,*,*
201809,Q56,0501030I0,Male,56-60,*,*
201809,Q56,0501030I0,Male,61-65,*,*
201809,Q56,0501030I0,Male,66-70,*,*
201809,Q56,0501030I0,Male,71-75,*,*
201809,Q56,0501030I0,Male,81-85,*,*
201809,Q56,0501030I0,Unknown,Unknown,0,*
201809,Q56,0501030I0,Unknown,36-40,0,*
201809,Q56,0501030L0,Female,16-20,*,*
201809,Q56,0501030L0,Female,31-35,*,*
201809,Q56,0501030L0,Female,41-45,*,*
201809,Q56,0501030L0,Male,11-15,*,*
201809,Q56,0501030L0,Male,41-45,*,*
201809,Q56,0501030T0,Female,16-20,*,*
201809,Q56,0501030T0,Female,36-40,*,*
201809,Q56,0501030T0,Female,46-50,*,*
201809,Q56,0501050A0,Female,36-40,*,*
201809,Q56,0501050A0,Female,61-65,*,*
201809,Q56,0501050A0,Male,26-30,*,*
201809,Q56,0501050A0,Male,61-65,*,*
201809,Q56,0501050A0,Male,66-70,*,*
201809,Q56,0501050A0,Male,71-75,*,*
201809,Q56,0501050B0,Female,16-20,*,*
201809,Q56,0501050B0,Female,21-25,*,*
201809,Q56,0501050B0,Female,26-30,*,*
201809,Q56,0501050B0,Female,31-35,5,5
201809,Q56,0501050B0,Female,36-40,5,5
201809,Q56,0501050B0,Female,41-45,*,*
201809,Q56,0501050B0,Female,46-50,*,*
201809,Q56,0501050B0,Female,51-55,*,*
201809,Q56,0501050B0,Female,56-60,*,*
201809,Q56,0501050B0,Female,61-65,*,*
201809,Q56,0501050B0,Female,66-70,*,*
201809,Q56,0501050B0,Female,71-75,*,*
201809,Q56,0501050B0,Female,76-80,*,*
201809,Q56,0501050B0,Female,81-85,*,*
201809,Q56,0501050B0,Male,0-1,*,*
201809,Q56,0501050B0,Male,6-10,*,*
201809,Q56,0501050B0,Male,11-15,*,*
201809,Q56,0501050B0,Male,21-25,*,*
201809,Q56,0501050B0,Male,31-35,*,*
201809,Q56,0501050B0,Male,41-45,*,*
201809,Q56,0501050B0,Male,46-50,*,*
201809,Q56,0501050B0,Male,61-65,*,*
201809,Q56,0501050B0,Male,71-75,*,*
201809,Q56,0501050B0,Male,76-80,*,*
201809,Q56,0501050B0,Male,81-85,*,*
201809,Q56,0501050B0,Male,86-90,*,*
201809,Q56,0501050B0,Unknown,Unknown,0,*
201809,Q56,0501050B0,Unknown,51-55,0,*
201809,Q56,0501050C0,Female,26-30,*,*
201809,Q56,0501050C0,Female,56-60,*,*
201809,Q56,0501050C0,Female,76-80,*,*
201809,Q56,0501050C0,Male,26-30,*,*
201809,Q56,0501050C0,Male,66-70,*,*
201809,Q56,0501050H0,Female,2-5,*,*
201809,Q56,0501050H0,Female,6-10,*,*
201809,Q56,0501050H0,Female,36-40,*,*
201809,Q56,0501050H0,Male,0-1,*,*
201809,Q56,0501050H0,Male,2-5,*,*
201809,Q56,0501050H0,Male,6-10,*,*
201809,Q56,0501050H0,Male,26-30,*,*
201809,Q56,0501060D0,Male,61-65,*,*
201809,Q56,0501080D0,Female,36-40,*,*
201809,Q56,0501080D0,Female,46-50,*,*
201809,Q56,0501080W0,Female,2-5,*,*
201809,Q56,0501080W0,Female,6-10,*,*
201809,Q56,0501080W0,Female,11-15,*,*
201809,Q56,0501080W0,Female,16-20,*,*
201809,Q56,0501080W0,Female,21-25,*,*
201809,Q56,0501080W0,Female,26-30,*,*
201809,Q56,0501080W0,Female,41-45,*,*
201809,Q56,0501080W0,Female,46-50,*,*
201809,Q56,0501080W0,Female,51-55,*,*
201809,Q56,0501080W0,Female,61-65,*,*
201809,Q56,0501080W0,Female,66-70,*,*
201809,Q56,0501080W0,Female,71-75,*,*
201809,Q56,0501080W0,Female,76-80,*,*
201809,Q56,0501080W0,Female,81-85,*,*
201809,Q56,0501080W0,Female,86-90,*,*
201809,Q56,0501080W0,Female,91-95,*,*
201809,Q56,0501080W0,Female,96-100,*,*
201809,Q56,0501080W0,Male,6-10,*,*
201809,Q56,0501080W0,Male,16-20,*,*
201809,Q56,0501080W0,Male,26-30,*,*
201809,Q56,0501080W0,Male,51-55,*,*
201809,Q56,0501080W0,Male,71-75,*,*
201809,Q56,0501080W0,Male,76-80,*,*
201809,Q56,0501080W0,Male,86-90,*,*
201809,Q56,0501080W0,Unknown,Unknown,0,*
201809,Q56,0501080W0,Unknown,11-15,0,*
201809,Q56,0501080W0,Unknown,26-30,0,*
201809,Q56,0501090R0,Male,2-5,*,*
201809,Q56,0501100H0,Male,56-60,*,*
201809,Q56,0501100H0,Male,76-80,*,*
201809,Q56,0501100H0,Male,81-85,*,*
201809,Q56,0501110C0,Female,16-20,*,*
201809,Q56,0501110C0,Female,21-25,*,*
201809,Q56,0501110C0,Female,26-30,*,*
201809,Q56,0501110C0,Female,31-35,*,*
201809,Q56,0501110C0,Female,41-45,*,*
201809,Q56,0501110C0,Male,26-30,*,*
201809,Q56,0501110C0,Male,31-35,*,*
201809,Q56,0501110C0,Male,41-45,*,*
201809,Q56,0501110C0,Male,56-60,*,*
201809,Q56,0501110C0,Unknown,Unknown,0,*
201809,Q56,0501120L0,Female,51-55,*,*
201809,Q56,0501120L0,Female,81-85,*,*
201809,Q56,0501120L0,Male,21-25,*,*
201809,Q56,0501120L0,Male,46-50,*,*
201809,Q56,0501120L0,Male,56-60,*,*
201809,Q56,0501130R0,Female,11-15,*,*
201809,Q56,0501130R0,Female,16-20,*,*
201809,Q56,0501130R0,Female,21-25,8,8
201809,Q56,0501130R0,Female,26-30,5,5
201809,Q56,0501130R0,Female,31-35,*,*
201809,Q56,0501130R0,Female,36-40,*,*
201809,Q56,0501130R0,Female,41-45,5,5
201809,Q56,0501130R0,Female,46-50,*,6
201809,Q56,0501130R0,Female,56-60,*,*
201809,Q56,0501130R0,Female,61-65,5,5
201809,Q56,0501130R0,Female,66-70,6,6
201809,Q56,0501130R0,Female,71-75,9,9
